datetime_utc,longitude,latitude,easting_m,northing_m,ortho_ht_m
2018-Jul-25 23:24:14.000,-123.5658784,48.1467711,296716.37,131110.21,0.26
2018-Jul-25 23:24:15.000,-123.5658863,48.1467707,296715.78,131110.19,0.30
2018-Jul-25 23:24:16.000,-123.5658939,48.1467721,296715.22,131110.37,0.18
2018-Jul-25 23:24:17.000,-123.5659013,48.1467740,296714.67,131110.60,0.24
2018-Jul-25 23:24:17.000,-123.5659093,48.1467741,296714.08,131110.63,0.32
2018-Jul-25 23:24:18.000,-123.5659164,48.1467751,296713.56,131110.76,0.20
2018-Jul-25 23:24:20.000,-123.5659298,48.1467763,296712.56,131110.93,0.20
2018-Jul-25 23:24:20.000,-123.5659366,48.1467761,296712.06,131110.92,0.19
2018-Jul-25 23:24:21.000,-123.5659445,48.1467773,296711.48,131111.08,0.19
2018-Jul-25 23:24:22.000,-123.5659520,48.1467785,296710.92,131111.24,0.27
2018-Jul-25 23:24:22.000,-123.5659599,48.1467785,296710.34,131111.25,0.20
2018-Jul-25 23:24:23.000,-123.5659681,48.1467778,296709.72,131111.20,0.30
2018-Jul-25 23:24:24.000,-123.5659758,48.1467775,296709.15,131111.18,0.23
2018-Jul-25 23:24:24.000,-123.5659829,48.1467782,296708.63,131111.28,0.24
2018-Jul-25 23:24:25.000,-123.5659904,48.1467786,296708.07,131111.35,0.23
2018-Jul-25 23:24:25.000,-123.5659983,48.1467785,296707.48,131111.36,0.20
2018-Jul-25 23:24:26.000,-123.5660062,48.1467785,296706.90,131111.38,0.16
2018-Jul-25 23:24:27.000,-123.5660214,48.1467785,296705.76,131111.42,0.31
2018-Jul-25 23:24:28.000,-123.5660287,48.1467786,296705.22,131111.45,0.15
2018-Jul-25 23:24:28.000,-123.5660358,48.1467787,296704.69,131111.48,0.18
2018-Jul-25 23:24:29.000,-123.5660432,48.1467785,296704.14,131111.47,0.24
2018-Jul-25 23:24:30.000,-123.5660508,48.1467778,296703.58,131111.42,0.19
2018-Jul-25 23:24:30.000,-123.5660580,48.1467775,296703.03,131111.40,0.23
2018-Jul-25 23:24:31.000,-123.5660649,48.1467782,296702.53,131111.49,0.15
2018-Jul-25 23:24:31.000,-123.5660717,48.1467786,296702.02,131111.55,0.27
2018-Jul-25 23:24:32.000,-123.5660791,48.1467784,296701.47,131111.55,0.21
2018-Jul-25 23:24:33.000,-123.5660861,48.1467784,296700.95,131111.58,0.24
2018-Jul-25 23:24:33.000,-123.5660930,48.1467788,296700.44,131111.64,0.27
2018-Jul-25 23:24:34.000,-123.5660997,48.1467792,296699.94,131111.70,0.28
2018-Jul-25 23:24:34.000,-123.5661068,48.1467790,296699.42,131111.70,0.21
2018-Jul-25 23:24:35.000,-123.5661136,48.1467791,296698.91,131111.72,0.26
2018-Jul-25 23:24:36.000,-123.5661225,48.1467789,296698.25,131111.73,0.27
2018-Jul-25 23:24:36.000,-123.5661294,48.1467782,296697.73,131111.66,0.24
2018-Jul-25 23:24:37.000,-123.5661362,48.1467781,296697.23,131111.67,0.15
2018-Jul-25 23:24:38.000,-123.5661449,48.1467783,296696.58,131111.72,0.22
2018-Jul-25 23:24:39.000,-123.5661620,48.1467783,296695.31,131111.76,0.21
2018-Jul-25 23:24:40.000,-123.5661704,48.1467787,296694.68,131111.83,0.34
2018-Jul-25 23:24:41.000,-123.5661792,48.1467786,296694.03,131111.84,0.23
2018-Jul-25 23:24:42.000,-123.5661881,48.1467774,296693.37,131111.74,0.20
2018-Jul-25 23:24:43.000,-123.5661965,48.1467759,296692.73,131111.58,0.20
2018-Jul-25 23:24:43.000,-123.5662033,48.1467757,296692.23,131111.59,0.07
2018-Jul-25 23:24:44.000,-123.5662100,48.1467757,296691.72,131111.61,0.21
2018-Jul-25 23:24:45.000,-123.5662188,48.1467757,296691.08,131111.63,0.19
2018-Jul-25 23:24:45.000,-123.5662274,48.1467746,296690.43,131111.53,0.19
2018-Jul-25 23:24:46.000,-123.5662360,48.1467734,296689.78,131111.41,0.13
2018-Jul-25 23:24:47.000,-123.5662446,48.1467724,296689.14,131111.33,0.13
2018-Jul-25 23:24:48.000,-123.5662535,48.1467721,296688.47,131111.32,0.11
2018-Jul-25 23:24:48.000,-123.5662600,48.1467705,296687.98,131111.16,0.23
2018-Jul-25 23:24:49.000,-123.5662662,48.1467687,296687.52,131110.98,0.16
2018-Jul-25 23:24:50.000,-123.5662742,48.1467663,296686.91,131110.73,0.19
2018-Jul-25 23:24:51.000,-123.5662818,48.1467641,296686.34,131110.50,0.19
2018-Jul-25 23:24:52.000,-123.5662941,48.1467604,296685.41,131110.12,0.04
2018-Jul-25 23:24:53.000,-123.5662996,48.1467559,296684.98,131109.64,-0.01
2018-Jul-25 23:24:53.000,-123.5663059,48.1467533,296684.51,131109.37,0.04
2018-Jul-25 23:24:54.000,-123.5663101,48.1467497,296684.18,131108.97,0.08
2018-Jul-25 23:24:54.000,-123.5663155,48.1467463,296683.76,131108.62,-0.03
2018-Jul-25 23:24:55.000,-123.5663199,48.1467425,296683.42,131108.21,0.09
2018-Jul-25 23:24:56.000,-123.5663239,48.1467387,296683.11,131107.79,0.00
2018-Jul-25 23:24:56.000,-123.5663290,48.1467349,296682.72,131107.38,-0.00
2018-Jul-25 23:24:57.000,-123.5663319,48.1467306,296682.48,131106.91,-0.01
2018-Jul-25 23:24:57.000,-123.5663366,48.1467267,296682.12,131106.49,0.03
2018-Jul-25 23:24:58.000,-123.5663404,48.1467224,296681.82,131106.03,0.18
2018-Jul-25 23:24:59.000,-123.5663426,48.1467178,296681.64,131105.52,0.12
2018-Jul-25 23:24:59.000,-123.5663464,48.1467136,296681.34,131105.06,0.09
2018-Jul-25 23:25:00.000,-123.5663491,48.1467091,296681.12,131104.57,0.19
2018-Jul-25 23:25:00.000,-123.5663520,48.1467049,296680.89,131104.11,0.12
2018-Jul-25 23:25:01.000,-123.5663558,48.1467009,296680.59,131103.68,0.19
2018-Jul-25 23:25:02.000,-123.5663610,48.1466918,296680.17,131102.68,0.19
2018-Jul-25 23:25:03.000,-123.5663643,48.1466878,296679.91,131102.24,0.12
2018-Jul-25 23:25:03.000,-123.5663665,48.1466832,296679.72,131101.74,0.14
2018-Jul-25 23:25:04.000,-123.5663706,48.1466780,296679.40,131101.17,0.15
2018-Jul-25 23:25:05.000,-123.5663732,48.1466737,296679.19,131100.70,0.17
2018-Jul-25 23:25:06.000,-123.5663769,48.1466684,296678.89,131100.12,0.19
2018-Jul-25 23:25:06.000,-123.5663810,48.1466636,296678.57,131099.60,0.22
2018-Jul-25 23:25:07.000,-123.5663833,48.1466591,296678.38,131099.11,0.22
2018-Jul-25 23:25:08.000,-123.5663881,48.1466551,296678.01,131098.67,0.19
2018-Jul-25 23:25:10.000,-123.5663916,48.1466512,296677.73,131098.25,0.20
2018-Jul-25 23:25:11.000,-123.5663897,48.1466461,296677.85,131097.67,0.23
2018-Jul-25 23:25:12.000,-123.5663895,48.1466407,296677.84,131097.08,0.21
2018-Jul-25 23:25:13.000,-123.5663880,48.1466355,296677.94,131096.50,0.28
2018-Jul-25 23:25:14.000,-123.5663929,48.1466321,296677.56,131096.12,0.34
2018-Jul-25 23:25:19.000,-123.5663902,48.1466365,296677.78,131096.61,0.27
2018-Jul-25 23:25:20.000,-123.5663865,48.1466408,296678.07,131097.07,0.25
2018-Jul-25 23:25:21.000,-123.5663834,48.1466450,296678.31,131097.54,0.21
2018-Jul-25 23:25:21.000,-123.5663794,48.1466491,296678.63,131097.98,0.23
2018-Jul-25 23:25:22.000,-123.5663771,48.1466540,296678.82,131098.52,0.35
2018-Jul-25 23:25:23.000,-123.5663734,48.1466593,296679.12,131099.10,0.25
2018-Jul-25 23:25:24.000,-123.5663687,48.1466683,296679.50,131100.08,0.25
2018-Jul-25 23:25:25.000,-123.5663665,48.1466727,296679.68,131100.58,0.23
2018-Jul-25 23:25:25.000,-123.5663651,48.1466775,296679.81,131101.11,0.19
2018-Jul-25 23:25:26.000,-123.5663623,48.1466831,296680.04,131101.72,0.21
2018-Jul-25 23:25:27.000,-123.5663600,48.1466889,296680.23,131102.35,0.18
2018-Jul-25 23:25:27.000,-123.5663581,48.1466933,296680.39,131102.83,0.11
2018-Jul-25 23:25:28.000,-123.5663579,48.1466989,296680.42,131103.46,0.15
2018-Jul-25 23:25:29.000,-123.5663568,48.1467038,296680.53,131104.00,0.16
2018-Jul-25 23:25:29.000,-123.5663564,48.1467089,296680.57,131104.57,0.17
2018-Jul-25 23:25:30.000,-123.5663551,48.1467135,296680.69,131105.07,0.15
2018-Jul-25 23:25:30.000,-123.5663550,48.1467189,296680.72,131105.67,0.19
2018-Jul-25 23:25:32.000,-123.5663552,48.1467296,296680.75,131106.87,0.07
2018-Jul-25 23:25:32.000,-123.5663559,48.1467350,296680.72,131107.47,0.01
2018-Jul-25 23:25:33.000,-123.5663558,48.1467402,296680.75,131108.05,0.07
2018-Jul-25 23:25:33.000,-123.5663569,48.1467454,296680.68,131108.63,0.03
2018-Jul-25 23:25:34.000,-123.5663568,48.1467501,296680.71,131109.15,-0.05
2018-Jul-25 23:25:35.000,-123.5663576,48.1467555,296680.67,131109.75,0.04
2018-Jul-25 23:25:36.000,-123.5663587,48.1467652,296680.63,131110.83,0.06
2018-Jul-25 23:25:36.000,-123.5663596,48.1467707,296680.58,131111.44,0.07
2018-Jul-25 23:25:37.000,-123.5663598,48.1467753,296680.59,131111.95,0.14
2018-Jul-25 23:25:38.000,-123.5663613,48.1467859,296680.52,131113.14,0.25
2018-Jul-25 23:25:39.000,-123.5663613,48.1467907,296680.53,131113.66,0.26
2018-Jul-25 23:25:39.000,-123.5663616,48.1467959,296680.53,131114.25,0.26
2018-Jul-25 23:25:40.000,-123.5663618,48.1468006,296680.54,131114.77,0.29
2018-Jul-25 23:25:41.000,-123.5663616,48.1468069,296680.58,131115.47,0.26
2018-Jul-25 23:25:41.000,-123.5663616,48.1468123,296680.60,131116.07,0.29
2018-Jul-25 23:25:42.000,-123.5663617,48.1468174,296680.61,131116.64,0.36
2018-Jul-25 23:25:43.000,-123.5663622,48.1468223,296680.60,131117.19,0.32
2018-Jul-25 23:25:43.000,-123.5663627,48.1468270,296680.58,131117.71,0.42
2018-Jul-25 23:25:45.000,-123.5663633,48.1468372,296680.57,131118.84,0.42
2018-Jul-25 23:25:46.000,-123.5663640,48.1468418,296680.54,131119.35,0.49
2018-Jul-25 23:25:48.000,-123.5663744,48.1468479,296679.79,131120.05,0.48
2018-Jul-25 23:25:49.000,-123.5663804,48.1468507,296679.35,131120.39,0.44
2018-Jul-25 23:25:49.000,-123.5663850,48.1468548,296679.02,131120.86,0.50
2018-Jul-25 23:25:50.000,-123.5663883,48.1468597,296678.80,131121.40,0.53
2018-Jul-25 23:25:50.000,-123.5663901,48.1468645,296678.68,131121.94,0.52
2018-Jul-25 23:25:51.000,-123.5663909,48.1468690,296678.65,131122.44,0.56
2018-Jul-25 23:25:53.000,-123.5663943,48.1468784,296678.43,131123.50,0.59
2018-Jul-25 23:25:54.000,-123.5664006,48.1468806,296677.97,131123.76,0.56
2018-Jul-25 23:25:55.000,-123.5664055,48.1468840,296677.61,131124.15,0.57
2018-Jul-25 23:25:56.000,-123.5664126,48.1468854,296677.09,131124.33,0.58
2018-Jul-25 23:25:57.000,-123.5664206,48.1468858,296676.50,131124.39,0.60
2018-Jul-25 23:25:58.000,-123.5664273,48.1468863,296676.01,131124.46,0.61
2018-Jul-25 23:25:59.000,-123.5664346,48.1468848,296675.46,131124.32,0.63
2018-Jul-25 23:26:00.000,-123.5664414,48.1468848,296674.95,131124.34,0.57
2018-Jul-25 23:26:01.000,-123.5664546,48.1468831,296673.96,131124.18,0.55
2018-Jul-25 23:26:02.000,-123.5664628,48.1468822,296673.35,131124.10,0.55
2018-Jul-25 23:26:03.000,-123.5664698,48.1468806,296672.82,131123.94,0.56
2018-Jul-25 23:26:04.000,-123.5664767,48.1468809,296672.31,131124.00,0.52
2018-Jul-25 23:26:05.000,-123.5664818,48.1468780,296671.92,131123.68,0.52
2018-Jul-25 23:26:06.000,-123.5664880,48.1468746,296671.45,131123.32,0.50
2018-Jul-25 23:26:07.000,-123.5664951,48.1468729,296670.91,131123.16,0.54
2018-Jul-25 23:26:08.000,-123.5664989,48.1468686,296670.61,131122.69,0.49
2018-Jul-25 23:26:09.000,-123.5665078,48.1468611,296669.92,131121.88,0.50
2018-Jul-25 23:26:10.000,-123.5665126,48.1468573,296669.55,131121.47,0.43
2018-Jul-25 23:26:11.000,-123.5665176,48.1468533,296669.16,131121.04,0.44
2018-Jul-25 23:26:12.000,-123.5665217,48.1468490,296668.84,131120.57,0.41
2018-Jul-25 23:26:12.000,-123.5665257,48.1468444,296668.52,131120.07,0.39
2018-Jul-25 23:26:13.000,-123.5665275,48.1468390,296668.37,131119.48,0.33
2018-Jul-25 23:26:14.000,-123.5665317,48.1468344,296668.03,131118.97,0.35
2018-Jul-25 23:26:15.000,-123.5665352,48.1468296,296667.75,131118.45,0.33
2018-Jul-25 23:26:16.000,-123.5665392,48.1468255,296667.44,131118.00,0.32
2018-Jul-25 23:26:16.000,-123.5665419,48.1468205,296667.22,131117.46,0.27
2018-Jul-25 23:26:17.000,-123.5665452,48.1468163,296666.96,131117.00,0.28
2018-Jul-25 23:26:18.000,-123.5665502,48.1468119,296666.57,131116.53,0.24
2018-Jul-25 23:26:19.000,-123.5665556,48.1468085,296666.16,131116.16,0.22
2018-Jul-25 23:26:20.000,-123.5665608,48.1468052,296665.76,131115.81,0.24
2018-Jul-25 23:26:21.000,-123.5665669,48.1468021,296665.29,131115.48,0.21
2018-Jul-25 23:26:23.000,-123.5665732,48.1467991,296664.81,131115.16,0.19
2018-Jul-25 23:26:24.000,-123.5665785,48.1467961,296664.40,131114.84,0.14
2018-Jul-25 23:26:26.000,-123.5665835,48.1467924,296664.02,131114.44,0.11
2018-Jul-25 23:26:27.000,-123.5665895,48.1467891,296663.56,131114.10,0.04
2018-Jul-25 23:26:28.000,-123.5665960,48.1467862,296663.06,131113.79,0.03
2018-Jul-25 23:26:29.000,-123.5666033,48.1467850,296662.52,131113.67,-0.01
2018-Jul-25 23:26:30.000,-123.5666098,48.1467832,296662.02,131113.49,-0.07
2018-Jul-25 23:26:31.000,-123.5666171,48.1467812,296661.48,131113.29,-0.12
2018-Jul-25 23:26:32.000,-123.5666248,48.1467797,296660.90,131113.14,-0.17
2018-Jul-25 23:26:33.000,-123.5666322,48.1467791,296660.35,131113.09,-0.25
2018-Jul-25 23:26:35.000,-123.5666392,48.1467782,296659.82,131113.01,-0.30
2018-Jul-25 23:26:37.000,-123.5666414,48.1467734,296659.64,131112.49,-0.42
2018-Jul-25 23:26:38.000,-123.5666442,48.1467683,296659.41,131111.93,-0.44
2018-Jul-25 23:26:39.000,-123.5666487,48.1467641,296659.06,131111.48,-0.49
2018-Jul-25 23:26:40.000,-123.5666547,48.1467608,296658.60,131111.12,-0.51
2018-Jul-25 23:26:40.000,-123.5666615,48.1467580,296658.08,131110.83,-0.49
2018-Jul-25 23:26:42.000,-123.5666678,48.1467564,296657.61,131110.67,-0.52
2018-Jul-25 23:26:45.000,-123.5666657,48.1467520,296657.75,131110.17,-0.40
2018-Jul-25 23:26:46.000,-123.5666587,48.1467500,296658.26,131109.93,-0.45
2018-Jul-25 23:26:48.000,-123.5666511,48.1467481,296658.81,131109.70,-0.45
2018-Jul-25 23:26:49.000,-123.5666447,48.1467465,296659.29,131109.51,-0.46
2018-Jul-25 23:26:50.000,-123.5666370,48.1467452,296659.85,131109.34,-0.44
2018-Jul-25 23:26:50.000,-123.5666294,48.1467445,296660.41,131109.24,-0.30
2018-Jul-25 23:26:51.000,-123.5666231,48.1467429,296660.88,131109.05,-0.49
2018-Jul-25 23:26:52.000,-123.5666163,48.1467424,296661.38,131108.98,-0.45
2018-Jul-25 23:26:53.000,-123.5666086,48.1467411,296661.95,131108.81,-0.47
2018-Jul-25 23:26:53.000,-123.5666019,48.1467402,296662.44,131108.69,-0.45
2018-Jul-25 23:26:55.000,-123.5665858,48.1467385,296663.64,131108.46,-0.44
2018-Jul-25 23:26:55.000,-123.5665780,48.1467382,296664.21,131108.41,-0.38
2018-Jul-25 23:26:56.000,-123.5665694,48.1467365,296664.84,131108.20,-0.39
2018-Jul-25 23:26:57.000,-123.5665616,48.1467359,296665.42,131108.11,-0.36
2018-Jul-25 23:26:57.000,-123.5665524,48.1467343,296666.10,131107.91,-0.35
2018-Jul-25 23:26:58.000,-123.5665443,48.1467338,296666.70,131107.83,-0.36
2018-Jul-25 23:26:59.000,-123.5665356,48.1467320,296667.34,131107.60,-0.32
2018-Jul-25 23:26:59.000,-123.5665278,48.1467313,296667.92,131107.51,-0.34
2018-Jul-25 23:27:00.000,-123.5665195,48.1467295,296668.53,131107.29,-0.27
2018-Jul-25 23:27:01.000,-123.5665113,48.1467289,296669.14,131107.20,-0.27
2018-Jul-25 23:27:02.000,-123.5665029,48.1467271,296669.75,131106.97,-0.22
2018-Jul-25 23:27:02.000,-123.5664954,48.1467261,296670.31,131106.85,-0.16
2018-Jul-25 23:27:03.000,-123.5664873,48.1467240,296670.90,131106.59,-0.16
2018-Jul-25 23:27:04.000,-123.5664798,48.1467227,296671.45,131106.43,-0.17
2018-Jul-25 23:27:04.000,-123.5664727,48.1467215,296671.98,131106.27,-0.14
2018-Jul-25 23:27:05.000,-123.5664655,48.1467205,296672.51,131106.14,-0.14
2018-Jul-25 23:27:06.000,-123.5664572,48.1467184,296673.12,131105.89,-0.04
2018-Jul-25 23:27:06.000,-123.5664494,48.1467175,296673.69,131105.77,-0.05
2018-Jul-25 23:27:07.000,-123.5664410,48.1467156,296674.31,131105.54,-0.03
2018-Jul-25 23:27:08.000,-123.5664328,48.1467152,296674.92,131105.47,0.01
2018-Jul-25 23:27:08.000,-123.5664263,48.1467138,296675.40,131105.30,-0.05
2018-Jul-25 23:27:09.000,-123.5664189,48.1467129,296675.95,131105.17,-0.00
2018-Jul-25 23:27:09.000,-123.5664117,48.1467123,296676.48,131105.09,-0.02
2018-Jul-25 23:27:10.000,-123.5664051,48.1467112,296676.96,131104.95,-0.00
2018-Jul-25 23:27:11.000,-123.5663895,48.1467092,296678.11,131104.69,0.08
2018-Jul-25 23:27:12.000,-123.5663823,48.1467087,296678.65,131104.61,0.12
2018-Jul-25 23:27:13.000,-123.5663751,48.1467086,296679.18,131104.58,0.09
2018-Jul-25 23:27:13.000,-123.5663664,48.1467077,296679.83,131104.46,0.12
2018-Jul-25 23:27:14.000,-123.5663593,48.1467079,296680.36,131104.46,0.10
2018-Jul-25 23:27:15.000,-123.5663526,48.1467084,296680.86,131104.50,0.16
2018-Jul-25 23:27:15.000,-123.5663441,48.1467101,296681.50,131104.67,0.13
2018-Jul-25 23:27:16.000,-123.5663372,48.1467132,296682.02,131104.99,0.12
2018-Jul-25 23:27:17.000,-123.5663337,48.1467172,296682.30,131105.43,0.14
2018-Jul-25 23:27:19.000,-123.5663295,48.1467215,296682.63,131105.90,0.03
2018-Jul-25 23:27:20.000,-123.5663269,48.1467259,296682.84,131106.38,0.09
2018-Jul-25 23:27:21.000,-123.5663282,48.1467306,296682.76,131106.90,0.08
2018-Jul-25 23:27:22.000,-123.5663277,48.1467359,296682.82,131107.49,0.07
2018-Jul-25 23:27:23.000,-123.5663310,48.1467407,296682.59,131108.03,0.02
2018-Jul-25 23:27:24.000,-123.5663314,48.1467455,296682.58,131108.57,0.03
2018-Jul-25 23:27:25.000,-123.5663361,48.1467499,296682.24,131109.07,0.02
2018-Jul-25 23:27:26.000,-123.5663400,48.1467539,296681.97,131109.52,0.01
2018-Jul-25 23:27:26.000,-123.5663421,48.1467584,296681.84,131110.03,0.03
2018-Jul-25 23:27:27.000,-123.5663479,48.1467628,296681.42,131110.53,0.12
2018-Jul-25 23:27:28.000,-123.5663542,48.1467665,296680.97,131110.96,0.12
2018-Jul-25 23:27:29.000,-123.5663578,48.1467711,296680.72,131111.48,0.19
2018-Jul-25 23:27:30.000,-123.5663621,48.1467753,296680.41,131111.96,0.18
2018-Jul-25 23:27:30.000,-123.5663672,48.1467793,296680.05,131112.42,0.08
2018-Jul-25 23:27:31.000,-123.5663727,48.1467831,296679.66,131112.85,0.17
2018-Jul-25 23:27:32.000,-123.5663797,48.1467862,296679.15,131113.22,0.21
2018-Jul-25 23:27:33.000,-123.5663848,48.1467901,296678.79,131113.66,0.24
2018-Jul-25 23:27:34.000,-123.5663898,48.1467942,296678.43,131114.13,0.30
2018-Jul-25 23:27:34.000,-123.5663962,48.1467966,296677.97,131114.42,0.31
2018-Jul-25 23:27:35.000,-123.5664019,48.1467991,296677.55,131114.71,0.25
2018-Jul-25 23:27:36.000,-123.5664085,48.1468029,296677.07,131115.15,0.29
2018-Jul-25 23:27:36.000,-123.5664144,48.1468056,296676.65,131115.46,0.29
2018-Jul-25 23:27:37.000,-123.5664214,48.1468075,296676.13,131115.69,0.28
2018-Jul-25 23:27:37.000,-123.5664281,48.1468093,296675.65,131115.91,0.32
2018-Jul-25 23:27:38.000,-123.5664339,48.1468118,296675.22,131116.20,0.30
2018-Jul-25 23:27:39.000,-123.5664394,48.1468147,296674.82,131116.54,0.34
2018-Jul-25 23:27:39.000,-123.5664450,48.1468173,296674.41,131116.85,0.32
2018-Jul-25 23:27:40.000,-123.5664508,48.1468197,296673.99,131117.13,0.31
2018-Jul-25 23:27:41.000,-123.5664580,48.1468233,296673.48,131117.55,0.36
2018-Jul-25 23:27:41.000,-123.5664642,48.1468275,296673.03,131118.03,0.29
2018-Jul-25 23:27:42.000,-123.5664706,48.1468310,296672.56,131118.44,0.34
2018-Jul-25 23:27:43.000,-123.5664768,48.1468342,296672.12,131118.81,0.38
2018-Jul-25 23:27:44.000,-123.5664822,48.1468371,296671.73,131119.15,0.34
2018-Jul-25 23:27:44.000,-123.5664878,48.1468397,296671.33,131119.45,0.33
2018-Jul-25 23:27:46.000,-123.5665003,48.1468456,296670.42,131120.13,0.40
2018-Jul-25 23:27:47.000,-123.5665071,48.1468491,296669.92,131120.54,0.38
2018-Jul-25 23:27:47.000,-123.5665139,48.1468525,296669.43,131120.93,0.45
2018-Jul-25 23:27:48.000,-123.5665201,48.1468555,296668.98,131121.29,0.41
2018-Jul-25 23:27:49.000,-123.5665262,48.1468585,296668.54,131121.64,0.37
2018-Jul-25 23:27:50.000,-123.5665316,48.1468623,296668.15,131122.07,0.45
2018-Jul-25 23:27:50.000,-123.5665368,48.1468658,296667.78,131122.48,0.42
2018-Jul-25 23:27:51.000,-123.5665417,48.1468691,296667.43,131122.86,0.43
2018-Jul-25 23:27:52.000,-123.5665477,48.1468731,296667.00,131123.32,0.50
2018-Jul-25 23:27:52.000,-123.5665531,48.1468765,296666.61,131123.71,0.43
2018-Jul-25 23:27:53.000,-123.5665590,48.1468798,296666.19,131124.09,0.46
2018-Jul-25 23:27:53.000,-123.5665660,48.1468827,296665.68,131124.43,0.49
2018-Jul-25 23:27:54.000,-123.5665733,48.1468850,296665.15,131124.71,0.46
2018-Jul-25 23:27:55.000,-123.5665813,48.1468866,296664.55,131124.91,0.49
2018-Jul-25 23:27:55.000,-123.5665894,48.1468870,296663.96,131124.98,0.49
2018-Jul-25 23:27:56.000,-123.5665978,48.1468867,296663.33,131124.96,0.50
2018-Jul-25 23:27:57.000,-123.5666047,48.1468865,296662.81,131124.96,0.52
2018-Jul-25 23:27:58.000,-123.5666120,48.1468869,296662.27,131125.02,0.51
2018-Jul-25 23:28:00.000,-123.5666192,48.1468863,296661.74,131124.98,0.50
2018-Jul-25 23:28:01.000,-123.5666260,48.1468847,296661.22,131124.82,0.51
2018-Jul-25 23:28:02.000,-123.5666336,48.1468831,296660.65,131124.65,0.44
2018-Jul-25 23:28:03.000,-123.5666374,48.1468786,296660.35,131124.17,0.46
2018-Jul-25 23:28:04.000,-123.5666431,48.1468753,296659.91,131123.82,0.40
2018-Jul-25 23:28:04.000,-123.5666450,48.1468705,296659.75,131123.28,0.41
2018-Jul-25 23:28:05.000,-123.5666501,48.1468662,296659.36,131122.82,0.37
2018-Jul-25 23:28:06.000,-123.5666518,48.1468608,296659.21,131122.23,0.37
2018-Jul-25 23:28:07.000,-123.5666566,48.1468560,296658.84,131121.71,0.41
2018-Jul-25 23:28:07.000,-123.5666575,48.1468514,296658.75,131121.20,0.45
2018-Jul-25 23:28:08.000,-123.5666606,48.1468458,296658.50,131120.59,0.30
2018-Jul-25 23:28:09.000,-123.5666621,48.1468413,296658.36,131120.09,0.31
2018-Jul-25 23:28:09.000,-123.5666629,48.1468368,296658.29,131119.59,0.26
2018-Jul-25 23:28:10.000,-123.5666651,48.1468325,296658.11,131119.11,0.27
2018-Jul-25 23:28:11.000,-123.5666651,48.1468277,296658.09,131118.58,0.21
2018-Jul-25 23:28:11.000,-123.5666660,48.1468218,296658.00,131117.93,0.15
2018-Jul-25 23:28:12.000,-123.5666657,48.1468159,296658.00,131117.27,0.15
2018-Jul-25 23:28:13.000,-123.5666657,48.1468105,296657.97,131116.67,0.08
2018-Jul-25 23:28:14.000,-123.5666660,48.1468053,296657.94,131116.09,-0.03
2018-Jul-25 23:28:15.000,-123.5666668,48.1468001,296657.86,131115.52,-0.10
2018-Jul-25 23:28:15.000,-123.5666654,48.1467952,296657.94,131114.98,-0.15
2018-Jul-25 23:28:16.000,-123.5666655,48.1467905,296657.92,131114.44,-0.29
2018-Jul-25 23:28:17.000,-123.5666637,48.1467860,296658.03,131113.94,-0.30
2018-Jul-25 23:28:18.000,-123.5666640,48.1467810,296657.99,131113.39,-0.39
